Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Length,Is_Sequel,Console_Maker,Competition_Index,Publisher_Experience,Hit_Target,Critic_Score,User_Score,Total_Rating_Count,IGDB_Genres
7887,Legacy of Kain: Defiance,XB,2003,Action,Eidos Interactive,0.14,0.04,0,0.01,0.19,24,1,Microsoft,1819,4.574710979,0,0,80.68078142,72,Hack and slash/Beat 'em up|Adventure
7888,Enchanted Arms,X360,2006,Role-Playing,Ubisoft,0.16,0.02,0,0.02,0.19,14,0,Microsoft,2257,6.120297419,0,72.5,71.22790684,12,Role-playing (RPG)|Strategy|Turn-based strategy (TBS)
7889,Samurai Warriors 2: Empires,PS2,2007,Action,KOEI,0,0,0.19,0,0.19,27,1,Sony,2687,4.477336814,0,60,63.43337181,8,Strategy|Hack and slash/Beat 'em up
7890,Dance Central: Spotlight,XOne,2014,Misc,Microsoft Game Studios,0.15,0.03,0,0,0.19,24,1,Microsoft,3043,5.627621114,0,76.66666667,78.33333333,10,Music
7891,Pro Yakyuu Team o Tsukurou!,DS,2008,Sports,Sega,0,0,0.19,0,0.19,27,0,Nintendo,3121,6.450470422,0,0,0,0,
7892,ESA Foundation Compilation,PS2,2005,Misc,Sony Computer Entertainment,0.1,0.07,0,0.02,0.19,26,0,Sony,1927,5.609471795,0,0,0,0,
7893,La Pucelle: Tactics,PS2,2004,Role-Playing,Mastiff,0.09,0.07,0,0.02,0.19,19,1,Sony,1689,1.098612289,0,87,80.37156165,8,Role-playing (RPG)|Strategy|Turn-based strategy (TBS)
7894,Creed: Rise to Glory,PS4,2018,Sports,Sony Interactive Entertainment,0.15,0,0,0.04,0.19,20,1,Sony,1570,4.430816799,0,75,72.89955495,13,Fighting|Simulator|Sport
7895,Nostalgia,DS,2008,Role-Playing,Tecmo Koei,0.16,0,0.02,0.01,0.19,9,0,Nintendo,3121,4.836281907,0,75,78.5,6,Role-playing (RPG)
7896,Rise of the Kasai,PS2,2005,Action,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,17,0,Sony,1927,5.605802066,0,70,70,1,Hack and slash/Beat 'em up|Adventure
7897,Dragon Blade: Wrath of Fire,Wii,2007,Action,D3Publisher,0.17,0,0,0.01,0.19,27,1,Nintendo,2687,3.33220451,0,54,54,2,Role-playing (RPG)
7898,Nobunaga no Yabou: Souzou,PS3,2013,Strategy,Tecmo Koei,0,0,0.19,0,0.19,25,1,Sony,1893,5.549076085,0,0,0,0,
7899,Pro Yakyuu Spirits 2012,PS3,2012,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19,23,1,Sony,1737,6.476972363,0,0,0,0,Sport
7900,Pro Yakyuu Spirits 4,PS2,2007,Sports,Konami,0,0,0.19,0,0.19,20,1,Sony,2687,5.978885765,0,0,0,0,Sport
7901,Star Wars: The Clone Wars & Tetris Worlds,XB,2002,Misc,Microsoft Game Studios,0.14,0.04,0,0.01,0.19,41,1,Microsoft,1831,3.044522438,0,0,0,0,
7902,Star Wars: The Clone Wars & Tetris Worlds,XB,2003,Misc,Microsoft,0.14,0.04,0,0.01,0.19,41,1,Microsoft,1819,2.995732274,0,0,0,0,
7903,Escape The Museum,DS,2010,Adventure,Astragon,0.05,0.12,0,0.02,0.19,17,0,Nintendo,3712,1.609437912,0,0,50,1,Puzzle|Adventure
7904,Hidden Mysteries: Vampire Secrets,DS,2010,Adventure,Astragon,0.06,0.11,0,0.02,0.19,33,1,Nintendo,3712,1.791759469,0,0,0,0,Point-and-click|Puzzle|Adventure
7905,Pet Zombies,3DS,2011,Simulation,Majesco,0.18,0,0,0.02,0.19,11,0,Nintendo,3488,4.634728988,0,0,0,0,Simulator
7906,Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.14,0.03,0,0.01,0.19,30,0,Microsoft,3712,6.023447593,0,80,78.85560892,15,Platform|Puzzle|Adventure
7907,Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.17,0.01,0,0.01,0.19,32,1,Nintendo,3712,6.836259277,0,0,0,0,
7908,Scene It? Twilight,DS,2010,Misc,Konami Digital Entertainment,0.11,0.07,0,0.02,0.19,18,0,Nintendo,3712,6.289715571,0,55,55,2,Quiz/Trivia
7909,R-Type Final,PS2,2004,Shooter,Eidos Interactive,0.09,0.07,0,0.02,0.19,12,0,Sony,1689,4.836281907,0,0,0,0,
7910,Doctor Who: Return to Earth,Wii,2010,Adventure,Asylum Entertainment,0,0.16,0,0.02,0.19,27,1,Nintendo,3712,0,0,0,0,0,Adventure
7911,Sudeki,XB,2004,Role-Playing,Microsoft Game Studios,0.14,0.04,0,0.01,0.19,6,0,Microsoft,1689,4.343805422,0,66.25,71.58031312,26,Role-playing (RPG)|Adventure
7912,Story of Seasons: Good Friends of the Three Villages,3DS,2016,Simulation,Marvelous Interactive,0,0,0.19,0,0.19,52,1,Nintendo,1435,4.736198448,0,0,0,0,
7913,Kamen Rider: Battride War,PS3,2013,Action,Namco Bandai Games,0,0,0.19,0,0.19,25,1,Sony,1893,6.504288174,0,0,0,0,Role-playing (RPG)|Hack and slash/Beat 'em up
7914,Tenchu: Fatal Shadows,PS2,2004,Action,Sega,0.09,0.07,0,0.02,0.19,21,1,Sony,1689,5.488937726,0,40,59.96224344,7,Adventure
7915,R-Type Final,PS2,2003,Shooter,Metro 3D,0.09,0.07,0,0.02,0.19,12,0,Sony,1819,2.48490665,0,0,0,0,
7916,Reel Fishing Paradise 3D,3DS,2011,Sports,Marvelous Interactive,0.12,0,0.06,0.01,0.19,24,0,Nintendo,3488,4.59511985,0,33,33,1,Simulator|Sport
7917,Silent Scope 2: Dark Silhouette,PS2,2001,Shooter,Konami Digital Entertainment,0.09,0.07,0,0.02,0.19,31,1,Sony,1537,3.912023005,0,0,0,0,Shooter
7918,Kenka Banchou 4: Ichinen Sensou,PSP,2010,Action,Spike,0,0,0.19,0,0.19,31,1,Sony,3712,3.951243719,0,0,0,0,
7919,Hot Wheels: Battle Force 5,Wii,2009,Racing,Activision,0.17,0,0,0.01,0.19,26,1,Nintendo,4489,6.668228248,0,0,0,0,Racing
7920,Ice Age: Dawn of the Dinosaurs,PS3,2009,Action,Activision,0.13,0.04,0,0.02,0.19,30,1,Sony,4489,6.666956792,0,0,0,0,Platform
7921,SNK Arcade Classics Vol. 1,PS2,2008,Misc,Ignition Entertainment,0.09,0.07,0,0.02,0.19,26,1,Sony,3121,4.262679877,0,69.14285714,69.14285714,7,Arcade
7922,50 Cent: Blood on the Sand,PS3,2009,Shooter,THQ,0.1,0.06,0.01,0.03,0.19,26,1,Sony,4489,6.646390515,0,61.25,60.93606964,19,Shooter
7923,Dynasty Warriors: Gundam 2,X360,2008,Action,Namco Bandai Games,0.07,0.03,0.08,0.01,0.19,26,1,Microsoft,3121,5.624017506,0,55.71428571,61.57723624,13,Fighting|Role-playing (RPG)|Strategy|Hack and slash/Beat 'em up
7924,uDraw Studio: Instant Artist,Wii,2011,Misc,THQ,0.08,0.09,0,0.02,0.19,28,1,Nintendo,3488,6.856461985,0,0,85,1,
7925,Cars: Race-O-Rama,PS3,2009,Racing,THQ,0.14,0.03,0,0.02,0.19,17,1,Sony,4489,6.647688374,0,0,0,0,
7926,NHL Hitz Pro,PS2,2003,Sports,Midway Games,0.09,0.07,0,0.02,0.19,12,0,Sony,1819,4.584967479,0,80,69,2,Sport
7927,Steins;Gate,PSP,2011,Adventure,Kadokawa Shoten,0,0,0.19,0,0.19,11,0,Sony,3488,3.828641396,0,0,0,0,
7928,EyePet & Friends,PS3,2011,Simulation,Sony Computer Entertainment,0.06,0.09,0,0.03,0.19,16,0,Sony,3488,6.943122423,0,0,0,0,Simulator
7929,Rio,Wii,2011,Misc,THQ,0.14,0.04,0,0.01,0.19,3,0,Nintendo,3488,6.855408799,0,0,0,0,Music|Platform
7930,The Heavy Rain and Beyond: Two Souls Collection,PS4,2016,Action,Sony Computer Entertainment,0,0.16,0,0.03,0.19,47,1,Sony,1435,7.170119543,0,0,84.00224469,10,Adventure
7931,The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.15,0.03,0,0.01,0.19,40,0,Nintendo,1737,7.022868086,0,0,0,0,
7932,I SPY castle,DS,2011,Puzzle,Scholastic Inc.,0.17,0,0,0.02,0.19,12,0,Nintendo,3488,2.708050201,0,0,0,0,Puzzle
7933,Mahjong: Journey Quest for Tikal,DS,2008,Puzzle,Rondomedia,0.15,0.03,0,0.01,0.19,32,1,Nintendo,3121,0.693147181,0,0,0,0,Puzzle
7934,101-in-1 Explosive Megamix,DS,2009,Misc,Atlus,0.05,0.13,0,0.02,0.19,26,0,Nintendo,4489,4.770684624,0,0,0,0,
7935,Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,0,0,0.19,0,0.19,27,1,Sony,2257,4.248495242,0,60,63.43337181,8,Strategy|Hack and slash/Beat 'em up
7936,Teenage Mutant Ninja Turtles 2: Battle Nexus,GC,2004,Action,Konami Digital Entertainment,0.15,0.04,0,0.01,0.19,44,1,Nintendo,1689,5.170483995,0,0,0,0,Platform|Hack and slash/Beat 'em up
7937,F1 2017,XOne,2017,Racing,Deep Silver,0.04,0.13,0,0.01,0.19,7,1,Microsoft,1573,5.342334252,0,83.27272727,80.91360008,44,Racing|Simulator|Sport
7938,Grand Slam Tennis 2,X360,2012,Sports,Electronic Arts,0.1,0.07,0,0.02,0.19,19,1,Microsoft,1737,7.369600721,0,76.33333333,69.23495735,12,Sport
7939,SpongeBob's Surf & Skate Roadtrip,X360,2011,Action,THQ,0.15,0.03,0,0.01,0.19,33,0,Microsoft,3488,6.857514063,0,0,0,0,Sport|Adventure
7940,SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.13,0.05,0,0.02,0.19,26,0,Nintendo,3488,6.858565035,0,0,0,0,Arcade
7941,Dynasty Warriors Gundam,X360,2007,Action,Namco Bandai Games,0.15,0.01,0.02,0.01,0.19,23,0,Microsoft,2687,5.402677382,0,70,64.90858659,19,Role-playing (RPG)|Hack and slash/Beat 'em up|Adventure
7942,Tottadoo! Yoiko no Mujintou Seikatsu,DS,2008,Adventure,Namco Bandai Games,0,0,0.19,0,0.19,36,0,Nintendo,3121,5.620400866,0,0,0,0,
7943,Jurassic: The Hunted,PS3,2009,Shooter,Activision,0.17,0,0,0.02,0.19,20,1,Sony,4489,6.66949809,0,0,70,3,Shooter
7944,La Pucelle: Tactics,PS2,2002,Role-Playing,Tecmo Koei,0.09,0.07,0,0.02,0.19,19,1,Sony,1831,2.890371758,0,87,80.37156165,8,Role-playing (RPG)|Strategy|Turn-based strategy (TBS)
7945,Pac-Man & Galaga Dimensions,3DS,2011,Misc,Namco Bandai Games,0.1,0.04,0.04,0.01,0.19,27,0,Nintendo,3488,6.190315406,0,0,0,0,
7946,Tekken Tag Tournament 2,WiiU,2012,Fighting,Namco Bandai Games,0.09,0.07,0.01,0.01,0.19,23,1,Nintendo,1737,6.336825731,0,83.3,78.61381377,115,Fighting
7947,Monsters vs. Aliens,PS2,2009,Action,Activision,0.11,0,0,0.08,0.19,19,0,Sony,4489,6.670766321,0,0,0,0,Platform
7948,Chaotic: Shadow Warriors,Wii,2009,Action,Activision,0.18,0,0,0.01,0.19,24,1,Nintendo,4489,6.672032945,0,0,0,0,
7949,X-Men Origins: Wolverine,PSP,2009,Action,Activision,0.13,0.03,0,0.03,0.19,24,1,Sony,4489,6.673297968,0,0,0,0,
7950,Supreme Commander 2,PC,2010,Strategy,Square Enix,0,0.15,0,0.04,0.19,19,1,PC,3712,5.560681631,0,73,72.55931397,42,Real Time Strategy (RTS)|Simulator|Strategy
7951,Disney's Magical Mirror Starring Mickey Mouse,GC,2002,Adventure,Nintendo,0.15,0.04,0,0.01,0.19,45,0,Nintendo,1831,4.65396035,0,0,60.95526762,11,Point-and-click|Platform|Adventure
7952,WWE All Stars,PSP,2011,Fighting,THQ,0.12,0.04,0,0.03,0.19,13,0,Sony,3488,6.859614904,0,63.33333333,66.87746446,35,Fighting|Shooter|Sport
7953,Final Fantasy XI,X360,2006,Role-Playing,Square Enix,0.17,0.01,0,0.01,0.19,16,0,Microsoft,2257,4.158883083,0,0,0,0,
7954,Nostalgia,DS,2009,Role-Playing,Ignition Entertainment,0.16,0,0.02,0.01,0.19,9,0,Nintendo,4489,4.521788577,0,75,78.5,6,Role-playing (RPG)
7955,Face Training,DS,2010,Misc,Nintendo,0,0,0.19,0,0.19,13,0,Nintendo,3712,6.66057515,0,0,0,0,Simulator|Quiz/Trivia
7956,The Sims 4: Get Together,PC,2015,Simulation,Electronic Arts,0.05,0.13,0,0.01,0.19,24,1,PC,1809,7.453561872,0,70,68.19841785,17,Role-playing (RPG)|Simulator|Adventure
7957,Project X Zone 2,3DS,2016,Role-Playing,Namco Bandai Games,0.06,0.04,0.09,0.01,0.19,16,1,Nintendo,1435,6.882437471,0,70.33333333,74.12808657,18,Role-playing (RPG)|Strategy|Turn-based strategy (TBS)
7958,Jewel Master: Cradle of Athena,DS,2010,Puzzle,Storm City Games,0.18,0,0,0.01,0.19,30,1,Nintendo,3712,2.079441542,0,50,50,1,Puzzle
7959,Trivial Pursuit unhinged,PS2,2004,Misc,Atari,0.09,0.07,0,0.02,0.19,24,0,Sony,1689,5.198497031,0,0,0,0,Strategy|Quiz/Trivia
7960,Taiko no Tatsujin: Wii U Version!,WiiU,2013,Misc,Namco Bandai Games,0,0,0.19,0,0.19,33,1,Nintendo,1893,6.502790046,0,0,0,0,Music
7961,The Surge,PS4,2017,Action,Focus Home Interactive,0.07,0.08,0.01,0.03,0.19,9,0,Sony,1573,4.941642423,0,72.09090909,71.24060048,111,Role-playing (RPG)|Adventure
7962,Shrek: Forever After,PS3,2010,Platform,Activision,0.16,0.02,0,0.02,0.19,20,1,Sony,3712,6.837332815,0,0,0,0,Platform|Adventure
7963,Face Training,DS,2007,Misc,Nintendo,0,0,0.19,0,0.19,13,0,Nintendo,2687,6.086774727,0,0,0,0,Simulator|Quiz/Trivia
7964,IHRA Professional Drag Racing 2005,PS2,2004,Racing,Bethesda Softworks,0.09,0.07,0,0.02,0.19,34,1,Sony,1689,2.63905733,0,0,0,0,Racing|Sport
7965,Tokyo Xanadu,PSV,2017,Role-Playing,Aksys Games,0.02,0,0.16,0.01,0.19,12,0,Sony,1573,4.718498871,0,76.6,78.72851051,19,Role-playing (RPG)|Hack and slash/Beat 'em up
7966,Aliens vs Predator,PC,2010,Shooter,Sega,0,0.17,0,0.02,0.19,18,0,PC,3712,6.74051936,0,74,71.88550163,167,Shooter
7967,Happy Cooking,DS,2008,Simulation,Ubisoft,0.17,0,0,0.01,0.19,13,0,Nintendo,3121,6.620073207,0,0,0,0,Puzzle
7968,Armored Core: For Answer,PS3,2008,Simulation,Ubisoft,0.06,0.02,0.1,0.01,0.19,24,1,Sony,3121,6.621405652,0,74,80.85454248,11,Shooter|Simulator
7969,Dengeki Bunko Fighting Climax,PS3,2015,Fighting,Sega,0.07,0,0.1,0.02,0.19,29,0,Sony,1809,7.073269717,0,69.66666667,69.66666667,6,Fighting
7970,Big Mutha Truckers,XB,2002,Racing,Empire Interactive,0.15,0.04,0,0.01,0.19,18,0,Microsoft,1831,3.044522438,0,0,0,0,Racing
7971,Dishonored: Definitive Edition,XOne,2015,Action,Bethesda Softworks,0.13,0.05,0,0.02,0.19,30,1,Microsoft,1809,5.056245805,0,79.85714286,82.6346187,115,Shooter|Adventure
7972,Phantasy Star Online Ver. 2,DC,2001,Role-Playing,Sega,0,0,0.19,0,0.19,27,1,Sega,1537,4.304065093,0,0,89.80179742,6,Role-playing (RPG)|Hack and slash/Beat 'em up|Adventure
7973,Conception II: Children of the Seven Stars,PSV,2013,Role-Playing,Screenlife,0.13,0,0.04,0.02,0.19,42,1,Sony,1893,1.386294361,0,60,50.37065426,12,Role-playing (RPG)
7974,Remington Super Slam Hunting: North America,Wii,2010,Sports,Mastiff,0.18,0,0,0.01,0.19,43,1,Nintendo,3712,2.944438979,0,0,0,0,Shooter|Sport
7975,Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.07,0.08,0,0.04,0.19,14,0,Sony,3043,4.48863637,0,57.36363636,60.72509113,55,Role-playing (RPG)|Adventure
7976,Daigasso! Band Brothers,DS,2004,Misc,Nintendo,0,0,0.19,0,0.19,23,0,Nintendo,1689,5.332718793,0,0,76,1,Music
7977,Aliens versus Predator: Extinction,PS2,2003,Strategy,Electronic Arts,0.09,0.07,0,0.02,0.19,34,1,Sony,1819,5.634789603,0,56,62.43446996,16,Real Time Strategy (RTS)|Strategy
7978,Tamagotchi Party On!,Wii,2007,Misc,Namco Bandai,0.12,0,0.06,0.01,0.19,20,0,Nintendo,2687,3.526360525,0,0,53,2,
7979,Momotarou Dentetsu World,DS,2010,Misc,Hudson Soft,0,0,0.19,0,0.19,24,0,Nintendo,3712,5.283203729,0,0,0,0,Card & Board Game
7980,Farming Simulator 2015,XOne,2015,Simulation,Koch Media,0.1,0.07,0,0.02,0.19,22,1,Microsoft,1809,3.433987204,0,0,0,0,Simulator
7981,Elite: Dangerous,PS4,2017,Simulation,Frontier Developments,0.06,0.1,0,0.03,0.19,16,1,Sony,1573,2.079441542,0,0,0,0,Simulator
7982,Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,0,0,0.19,0,0.19,28,0,Sony,1737,3.258096538,0,0,0,0,
7983,Silent Hill HD Collection,X360,2012,Action,Konami Digital Entertainment,0.11,0.06,0.01,0.02,0.19,25,0,Microsoft,1737,6.475432717,0,59.5,62.58272538,28,Puzzle|Adventure
7984,Tales of the World: Narikiri Dungeon 2,GBA,2002,Role-Playing,Namco Bandai Games,0,0,0.19,0,0.19,38,1,Nintendo,1831,3.713572067,0,0,0,0,Role-playing (RPG)
7985,The Scorpion King: Sword of Osiris,GBA,2002,Action,Vivendi Games,0.13,0.05,0,0,0.19,34,1,Nintendo,1831,2.564949357,0,0,0,0,Platform|Adventure
7986,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,0.15,0.02,0,0.01,0.19,26,1,Nintendo,3121,6.519147288,0,0,0,0,Fighting
7987,Pro Yaky? Spirits 2012,PS3,2012,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19,22,1,Sony,1737,6.472346295,0,0,0,0,
7988,Harry Potter: Quidditch World Cup,XB,2003,Sports,Electronic Arts,0.14,0.04,0,0.01,0.19,33,1,Microsoft,1819,5.631211782,0,0,0,0,Sport
7989,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSP,2009,Adventure,Sony Computer Entertainment,0,0,0.19,0,0.19,76,1,Sony,4489,6.522092798,0,0,0,0,
7990,Beyblade: Metal Fusion - Battle Fortress,Wii,2010,Action,Konami,0.15,0,0.03,0.01,0.19,40,1,Nintendo,3712,6.284134161,0,0,0,0,Role-playing (RPG)|Adventure
7991,NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,0.17,0,0,0.01,0.19,23,1,Microsoft,3121,5.552959585,0,49.8,62.4,7,Sport
7992,The Bee Game,DS,2007,Adventure,Midway Games,0.17,0,0,0.01,0.19,12,0,Nintendo,2687,5.416100402,0,0,0,0,Platform|Adventure
7993,Risen,X360,2009,Role-Playing,Deep Silver,0.07,0.11,0,0.01,0.19,5,0,Microsoft,4489,3.663561646,0,80.5,78.47593349,170,Role-playing (RPG)|Hack and slash/Beat 'em up
7994,Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,0.09,0.08,0,0.02,0.19,17,1,PC,3712,4.060443011,0,64,58.33620481,77,Role-playing (RPG)
7995,Hyperdevotion Noire: Goddess Black Heart,PSV,2014,Role-Playing,Idea Factory,0.08,0.02,0.06,0.03,0.19,40,1,Sony,3043,5.231108617,0,71.66666667,75.83333333,6,Role-playing (RPG)|Strategy|Turn-based strategy (TBS)
7996,Space Invaders Extreme 2,DS,2009,Shooter,Square Enix,0.17,0.01,0,0.01,0.19,24,1,Nintendo,4489,5.214935758,0,85,85.5,6,Shooter|Puzzle|Arcade
7997,Call of Duty: WWII,PC,2017,Shooter,Activision,0.07,0.11,0,0.01,0.19,18,1,PC,1573,7.216709487,0,75.27777778,74.77832312,576,Shooter
7998,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,PS2,2006,Misc,D3Publisher,0,0,0.19,0,0.19,109,1,Sony,2257,2.197224577,0,0,0,0,
7999,Arc Rise Fantasia,Wii,2010,Role-Playing,Ignition Entertainment,0.12,0,0.06,0.01,0.19,17,0,Nintendo,3712,4.605170186,0,63.4,76.7,6,Role-playing (RPG)|Turn-based strategy (TBS)
8000,New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0,0,0.19,0,0.19,13,0,Nintendo,1737,6.473890696,0,0,0,0,Visual Novel
8001,Sniper Elite,PS2,2005,Shooter,Ubisoft,0.1,0.07,0,0.02,0.19,12,0,Sony,1927,5.916202063,0,80.5,75.42903657,77,Shooter|Simulator|Strategy|Tactical
8002,Peter Jackson's King Kong: The Official Game of the Movie,PSP,2005,Action,Ubisoft,0.16,0.01,0,0.02,0.19,57,1,Sony,1927,5.918893854,0,80,76.02865237,133,Shooter|Adventure
8003,Kan Colle Kai,PSV,2016,Action,Kadokawa Games,0,0,0.19,0,0.19,13,0,Sony,1435,2.944438979,0,0,0,0,
8004,Breath of Fire: Dragon Quarter,PS2,2002,Role-Playing,Capcom,0.09,0.07,0,0.02,0.19,30,1,Sony,1831,4.553876892,0,0,88.94124326,15,Role-playing (RPG)|Strategy
8005,Avatar: The Last Airbender - Into the Inferno,Wii,2008,Adventure,THQ,0.17,0.01,0,0.01,0.19,45,1,Nintendo,3121,6.520621128,0,66.66666667,63.55420279,15,Adventure
8006,SingStar Pop Vol.2,PS2,2008,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,18,0,Sony,3121,6.317164687,0,0,0,0,
8007,Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.17,0.01,0,0.01,0.19,28,1,Nintendo,3121,2.197224577,0,72.5,72.5,2,Platform|Adventure
8008,One Piece: Unlimited Adventure,Wii,2007,Adventure,Namco Bandai Games,0.07,0,0.11,0.01,0.19,30,1,Nintendo,2687,5.393627546,0,62.5,62.5,2,Fighting|Adventure
8009,Breath of Fire II,GBA,2001,Role-Playing,Ubisoft,0.14,0.05,0,0,0.19,17,0,Nintendo,1537,4.219507705,0,0,0,0,Role-playing (RPG)
8010,Inazuma Eleven Strikers 2012 Xtreme,Wii,2011,Role-Playing,Level 5,0,0,0.19,0,0.19,35,0,Nintendo,3488,2.944438979,0,0,0,0,Role-playing (RPG)|Sport
8011,MotoGP,Wii,2009,Racing,Capcom,0.05,0.11,0,0.02,0.19,6,0,Nintendo,4489,5.998936562,0,82,79.05703949,15,Racing|Simulator|Sport
8012,Harry Potter and the Prisoner of Azkaban,XB,2004,Action,Electronic Arts,0.14,0.04,0,0.01,0.19,40,0,Microsoft,1689,5.966146739,0,0,80.43862421,28,Adventure
8013,Big Mutha Truckers,XB,2003,Racing,THQ,0.15,0.04,0,0.01,0.19,18,0,Microsoft,1819,5.356586275,0,0,0,0,Racing
8014,Tokimeki Memorial Girl's Side 3rd Story,DS,2010,Adventure,Konami Digital Entertainment,0,0,0.19,0,0.19,39,0,Nintendo,3712,6.285998095,0,0,0,0,Simulator
8015,IL-2 Sturmovik: Birds of Prey,PSP,2009,Simulation,505 Games,0.08,0.07,0,0.04,0.19,29,1,Sony,4489,5.056245805,0,0,0,0,
8016,Shadows of the Damned,X360,2011,Action,Electronic Arts,0.1,0.06,0.01,0.02,0.19,21,0,Microsoft,3488,7.278628942,0,82.66666667,79.38902455,66,Shooter|Puzzle
8017,Pro Yaky? Spirits 4,PS2,2007,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19,19,1,Sony,2687,5.823045895,0,0,0,0,
8018,2002 FIFA World Cup,XB,2002,Sports,Electronic Arts,0.14,0.04,0,0.01,0.19,19,0,Microsoft,1831,5.135798437,0,0,0,0,Sport
8019,SoulCalibur Legends,Wii,2007,Action,Namco Bandai Games,0.16,0.01,0,0.01,0.19,19,0,Nintendo,2687,5.398162702,0,40,41.83825668,12,Hack and slash/Beat 'em up|Adventure
8020,Valkyria Chronicles 4,NS,2018,Strategy,Sega,0.12,0.04,0.02,0.02,0.19,21,1,Other,1570,7.134093721,0,84.09090909,82.07440818,36,Role-playing (RPG)|Simulator|Strategy|Turn-based strategy (TBS)|Tactical
8021,Transworld Surf,PS2,2002,Sports,Atari,0.09,0.07,0,0.02,0.19,15,0,Sony,1831,3.988984047,0,74,74,1,Simulator|Sport
8022,Dante's Inferno,PSP,2010,Action,Electronic Arts,0.12,0.03,0.01,0.03,0.19,15,0,Sony,3712,7.149916836,0,74.42857143,75.06103396,218,Hack and slash/Beat 'em up|Adventure
8023,God Eater 3,PS4,2019,Role-Playing,Bandai Namco Entertainment,0,0,0.19,0,0.19,11,1,Sony,1306,4.204692619,0,72.75,66.40976799,23,Role-playing (RPG)|Adventure
8024,DanceMasters,X360,2010,Misc,Konami Digital Entertainment,0.15,0.02,0.02,0.01,0.19,12,0,Microsoft,3712,6.28785856,0,65,65,4,Music
8025,Arcade Shooting Gallery,Wii,2008,Shooter,Zoo Games,0.18,0,0,0.01,0.19,23,0,Nintendo,3121,0.693147181,0,0,0,0,Shooter
8026,NCAA Final Four 2001,PS2,2000,Sports,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19,20,1,Sony,1609,3.36729583,0,0,0,0,Sport
8027,Kuma-Tomo,3DS,2013,Misc,Namco Bandai Games,0,0,0.19,0,0.19,9,0,Nintendo,1893,6.501289671,0,0,0,0,
8028,Need for Speed: The Run,3DS,2011,Action,Electronic Arts,0.09,0.09,0,0.02,0.19,23,1,Nintendo,3488,7.275864601,0,0,0,0,Racing
8029,Stronghold 3,PC,2011,Strategy,SouthPeak Interactive,0.06,0.13,0,0,0.19,12,1,PC,3488,3.610917913,0,51.66666667,49.16672493,23,Real Time Strategy (RTS)|Simulator|Strategy
8030,Breath of Fire II,GBA,2002,Role-Playing,Capcom,0.14,0.05,0,0,0.19,17,0,Nintendo,1831,4.564348191,0,0,0,0,Role-playing (RPG)
8031,Mace Griffin: Bounty Hunter,PS2,2003,Shooter,Electronic Arts,0.09,0.07,0,0.02,0.19,27,1,Sony,1819,5.638354669,0,64,64,3,Shooter
8032,Family Game Night 4: The Game Show,Wii,2011,Misc,Electronic Arts,0.13,0.04,0,0.01,0.19,34,1,Nintendo,3488,7.277938573,0,20,47.5,2,Quiz/Trivia
8033,Rango: The Video Game,PS3,2011,Action,Electronic Arts,0.07,0.09,0,0.04,0.19,21,1,Sony,3488,7.277247727,0,0,0,0,
8034,Need for Speed: Shift 2 Unleashed,PC,2011,Racing,Electronic Arts,0.05,0.11,0,0.03,0.19,33,1,PC,3488,7.276556403,0,81.16666667,79.10533841,97,Racing|Simulator
8035,SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,0.1,0.07,0,0.02,0.19,35,1,Microsoft,3712,3.583518938,0,73.33333333,79.16666667,6,Racing|Sport
8036,The Spiderwick Chronicles,Wii,2008,Action,Vivendi Games,0.17,0.01,0,0.01,0.19,25,0,Nintendo,3121,5.075173815,0,69.2,59.6,8,Adventure
8037,The Great Ace Attorney - The Adventures of Ryuunosuke Naruhodou,3DS,2015,Adventure,Capcom,0,0,0.19,0,0.19,63,0,Nintendo,1809,6.561030666,0,0,0,0,
8038,Phantasy Star Universe,PS2,2006,Role-Playing,Sega,0,0,0.19,0,0.19,22,0,Sony,2257,5.950642553,0,75,72.39893932,15,Role-playing (RPG)|Hack and slash/Beat 'em up
